id,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,vote_count,vote_average,comb
29461.0,"George Tillman, Jr.",Vivica A. Fox,Nia Long,Michael Beach,Comedy Drama,soul food,19.0,6.6,"Vivica A. Fox Nia Long Michael Beach George Tillman, Jr. Comedy Drama"
33542.0,Stanley Tong,Jackie Chan,Anita Mui,Françoise Yip,Crime Action Comedy Thriller,rumble in the bronx,240.0,6.5,Jackie Chan Anita Mui Françoise Yip Stanley Tong Crime Action Comedy Thriller
283708.0,David Oelhoffen,Viggo Mortensen,Reda Kateb,Djemel Barek,Drama War,far from men,43.0,6.6,Viggo Mortensen Reda Kateb Djemel Barek David Oelhoffen Drama War
9388.0,Jason Reitman,Aaron Eckhart,Maria Bello,Cameron Bright,Comedy Drama,thank you for smoking,664.0,7.1,Aaron Eckhart Maria Bello Cameron Bright Jason Reitman Comedy Drama
1691.0,Eli Roth,Lauren German,Bijou Phillips,Heather Matarazzo,Horror,hostel: part ii,453.0,5.6,Lauren German Bijou Phillips Heather Matarazzo Eli Roth Horror
24684.0,Lone Scherfig,Carey Mulligan,Olivia Williams,Peter Sarsgaard,Drama Romance,an education,409.0,6.8,Carey Mulligan Olivia Williams Peter Sarsgaard Lone Scherfig Drama Romance
2610.0,Anand Tucker,Steve Martin,Claire Danes,Jason Schwartzman,Comedy Drama Romance,shopgirl,75.0,5.7,Steve Martin Claire Danes Jason Schwartzman Anand Tucker Comedy Drama Romance
11308.0,Tony Richardson,Rob Lowe,Jodie Foster,Paul McCrane,Comedy Drama,the hotel new hampshire,26.0,5.8,Rob Lowe Jodie Foster Paul McCrane Tony Richardson Comedy Drama
11022.0,Joe Carnahan,Jason Patric,Ray Liotta,Chi McBride,Action Crime Drama Thriller,narc,142.0,6.8,Jason Patric Ray Liotta Chi McBride Joe Carnahan Action Crime Drama Thriller
34341.0,Paul Gross,Paul Gross,Molly Parker,Leslie Nielsen,Comedy,men with brooms,7.0,4.5,Paul Gross Molly Parker Leslie Nielsen Paul Gross Comedy
15365.0,Charles Robert Carner,Larry the Cable Guy,Ivana Miličević,Jenny McCarthy,Action Adventure Comedy Crime,witless protection,26.0,4.0,Larry the Cable Guy Ivana Miličević Jenny McCarthy Charles Robert Carner Action Adventure Comedy Crime
36046.0,Russell Holt,Sam Hennings,Brenda Strong,Eric Johnson,Drama Romance,the work and the glory,7.0,6.1,Sam Hennings Brenda Strong Eric Johnson Russell Holt Drama Romance
12569.0,Mike Judge,Jason Bateman,Mila Kunis,Kristen Wiig,Comedy,extract,192.0,5.7,Jason Bateman Mila Kunis Kristen Wiig Mike Judge Comedy
24356.0,Larry Charles,Bob Dylan,Jeff Bridges,Penélope Cruz,Drama Music,masked and anonymous,13.0,5.2,Bob Dylan Jeff Bridges Penélope Cruz Larry Charles Drama Music
55903.0,Claude Miller,Sandrine Kiberlain,Nicole Garcia,Mathilde Seigner,Drama Thriller Crime Foreign,betty fisher and other stories,3.0,7.0,Sandrine Kiberlain Nicole Garcia Mathilde Seigner Claude Miller Drama Thriller Crime Foreign
2577.0,Michael Winterbottom,Tim Robbins,Samantha Morton,Nabil Elouahabi,Drama Romance Sci-Fi Thriller,code 46,116.0,6.2,Tim Robbins Samantha Morton Nabil Elouahabi Michael Winterbottom Drama Romance Sci-Fi Thriller
73873.0,Rodrigo García,Glenn Close,Mia Wasikowska,Aaron Taylor-Johnson,Drama,albert nobbs,132.0,6.2,Glenn Close Mia Wasikowska Aaron Taylor-Johnson Rodrigo García Drama
312113.0,Jeta Amata,Razaaq Adoti,Sarah Wayne Callies,Mickey Rourke,Drama Action Crime,black november,4.0,6.4,Razaaq Adoti Sarah Wayne Callies Mickey Rourke Jeta Amata Drama Action Crime
2011.0,Vincent Paronnaud Marjane Satrapi,Chiara Mastroianni,Danielle Darrieux,Catherine Deneuve,Animation Drama,persepolis,450.0,7.7,Chiara Mastroianni Danielle Darrieux Catherine Deneuve Vincent Paronnaud Marjane Satrapi Animation Drama
45650.0,Joe Dante,Chris Massoglia,Haley Bennett,Nathan Gamble,Thriller Adventure Fantasy,the hole,244.0,5.6,Chris Massoglia Haley Bennett Nathan Gamble Joe Dante Thriller Adventure Fantasy
7735.0,Dennis Gansel,Jürgen Vogel,Frederick Lau,Max Riemelt,Drama Thriller,the wave,841.0,7.5,Jürgen Vogel Frederick Lau Max Riemelt Dennis Gansel Drama Thriller
301365.0,Nicolas Winding Refn,Elle Fanning,Karl Glusman,Jena Malone,Thriller Horror,the neon demon,887.0,6.4,Elle Fanning Karl Glusman Jena Malone Nicolas Winding Refn Thriller Horror
25941.0,Daniel Barber,Michael Caine,Emily Mortimer,Iain Glen,Thriller Crime Drama Action,harry brown,348.0,6.7,Michael Caine Emily Mortimer Iain Glen Daniel Barber Thriller Crime Drama Action
29064.0,Robert Marcarelli,Casper Van Dien,Michael York,Catherine Oxenberg,Horror Thriller,the omega code,17.0,4.4,Casper Van Dien Michael York Catherine Oxenberg Robert Marcarelli Horror Thriller
7326.0,Jason Reitman,Ellen Page,Michael Cera,Jennifer Garner,Comedy Drama Romance,juno,2244.0,7.0,Ellen Page Michael Cera Jennifer Garner Jason Reitman Comedy Drama Romance
326284.0,Ernie Barbarash,Jean-Claude Van Damme,John Ralston,Darren Shahlavi,Action,pound of flesh,63.0,5.5,Jean-Claude Van Damme John Ralston Darren Shahlavi Ernie Barbarash Action
681.0,Guy Hamilton,Sean Connery,Jill St. John,Charles Gray,Adventure Action Thriller,diamonds are forever,553.0,6.3,Sean Connery Jill St. John Charles Gray Guy Hamilton Adventure Action Thriller
238.0,Francis Ford Coppola,Marlon Brando,Al Pacino,James Caan,Drama Crime,the godfather,5893.0,8.4,Marlon Brando Al Pacino James Caan Francis Ford Coppola Drama Crime
535.0,Adrian Lyne,Jennifer Beals,Michael Nouri,Lilia Skala,Drama Music Romance,flashdance,302.0,6.1,Jennifer Beals Michael Nouri Lilia Skala Adrian Lyne Drama Music Romance
19913.0,Marc Webb,Joseph Gordon-Levitt,Zooey Deschanel,Chloë Grace Moretz,Comedy Drama Romance,(500) days of summer,2904.0,7.2,Joseph Gordon-Levitt Zooey Deschanel Chloë Grace Moretz Marc Webb Comedy Drama Romance
713.0,Jane Campion,Holly Hunter,Harvey Keitel,Sam Neill,Drama Romance,the piano,281.0,7.1,Holly Hunter Harvey Keitel Sam Neill Jane Campion Drama Romance
77930.0,Steven Soderbergh,Channing Tatum,Matthew McConaughey,Alex Pettyfer,Drama Comedy,magic mike,1040.0,6.1,Channing Tatum Matthew McConaughey Alex Pettyfer Steven Soderbergh Drama Comedy
10727.0,Jonathan Liebesman,Chaney Kley,Emma Caulfield,Lee Cormie,Thriller Horror,darkness falls,161.0,4.9,Chaney Kley Emma Caulfield Lee Cormie Jonathan Liebesman Thriller Horror
253.0,Guy Hamilton,Roger Moore,Yaphet Kotto,Jane Seymour,Adventure Action Thriller,live and let die,533.0,6.4,Roger Moore Yaphet Kotto Jane Seymour Guy Hamilton Adventure Action Thriller
17908.0,Jay Russell,Frankie Muniz,Diane Lane,Kevin Bacon,Comedy Drama Family,my dog skip,69.0,6.5,Frankie Muniz Diane Lane Kevin Bacon Jay Russell Comedy Drama Family
8390.0,Adam Brooks,Ryan Reynolds,Abigail Breslin,Elizabeth Banks,Comedy Romance,"definitely, maybe",620.0,6.7,Ryan Reynolds Abigail Breslin Elizabeth Banks Adam Brooks Comedy Romance
57119.0,Salim Akil,Paula Patton,Julie Bowen,Meagan Good,Comedy,jumping the broom,56.0,6.0,Paula Patton Julie Bowen Meagan Good Salim Akil Comedy
3291.0,George Clooney,David Strathairn,Jeff Daniels,Alex Borstein,Drama History,"good night, and good luck.",273.0,6.8,David Strathairn Jeff Daniels Alex Borstein George Clooney Drama History
398.0,Bennett Miller,Philip Seymour Hoffman,Allie Mickelson,Craig Archibald,Crime Drama,capote,384.0,6.8,Philip Seymour Hoffman Allie Mickelson Craig Archibald Bennett Miller Crime Drama
8068.0,Robert Rodriguez,Antonio Banderas,Salma Hayek,Joaquim de Almeida,Thriller Action Crime,desperado,881.0,6.8,Antonio Banderas Salma Hayek Joaquim de Almeida Robert Rodriguez Thriller Action Crime
10803.0,Michael Anderson,Michael York,Richard Jordan,Jenny Agutter,Adventure Action Romance Sci-Fi,logan's run,269.0,6.6,Michael York Richard Jordan Jenny Agutter Michael Anderson Adventure Action Romance Sci-Fi
682.0,Guy Hamilton,Roger Moore,Christopher Lee,Britt Ekland,Adventure Action Thriller,the man with the golden gun,524.0,6.3,Roger Moore Christopher Lee Britt Ekland Guy Hamilton Adventure Action Thriller
10117.0,Craig R. Baxley,Carl Weathers,Craig T. Nelson,Vanity,Action Adventure Comedy Crime Drama,action jackson,50.0,4.9,Carl Weathers Craig T. Nelson Vanity Craig R. Baxley Action Adventure Comedy Crime Drama
9392.0,Neil Marshall,Shauna Macdonald,Natalie Mendoza,Alex Reid,Adventure Horror,the descent,1005.0,6.8,Shauna Macdonald Natalie Mendoza Alex Reid Neil Marshall Adventure Horror
24977.0,Don Kempf James D. Stern,Michael Jordan,Phil Jackson,Bob Costas,Documentary,michael jordan to the max,10.0,7.5,Michael Jordan Phil Jackson Bob Costas Don Kempf James D. Stern Documentary
79316.0,Matt Bettinelli-Olpin Tyler Gillett,Allison Miller,Zach Gilford,Sam Anderson,Horror,devil's due,216.0,4.4,Allison Miller Zach Gilford Sam Anderson Matt Bettinelli-Olpin Tyler Gillett Horror
2074.0,David O. Russell,Ben Stiller,Patricia Arquette,Téa Leoni,Comedy Romance,flirting with disaster,66.0,6.3,Ben Stiller Patricia Arquette Téa Leoni David O. Russell Comedy Romance
1696.0,Rob Zombie,Sid Haig,Bill Moseley,Sheri Moon Zombie,Drama Horror Crime,the devil's rejects,322.0,6.6,Sid Haig Bill Moseley Sheri Moon Zombie Rob Zombie Drama Horror Crime
308639.0,Rick Famuyiwa,Shameik Moore,Kiersey Clemons,Tony Revolori,Crime Drama Comedy,dope,691.0,7.2,Shameik Moore Kiersey Clemons Tony Revolori Rick Famuyiwa Crime Drama Comedy
22314.0,Michael Rymer,Omar Epps,LL Cool J,Nia Long,Drama Action Thriller Crime,in too deep,17.0,6.2,Omar Epps LL Cool J Nia Long Michael Rymer Drama Action Thriller Crime
2662.0,Rob Zombie,Sid Haig,Bill Moseley,Sheri Moon Zombie,Horror,house of 1000 corpses,306.0,6.0,Sid Haig Bill Moseley Sheri Moon Zombie Rob Zombie Horror
12573.0,Joel Coen Ethan Coen,Michael Stuhlbarg,Richard Kind,Fred Melamed,Comedy Drama,a serious man,483.0,6.6,Michael Stuhlbarg Richard Kind Fred Melamed Joel Coen Ethan Coen Comedy Drama
44718.0,Aaron Schneider,Bill Murray,Sissy Spacek,Robert Duvall,Comedy Drama Mystery,get low,100.0,6.5,Bill Murray Sissy Spacek Robert Duvall Aaron Schneider Comedy Drama Mystery
11342.0,Steve Miner,Julian Sands,Lori Singer,Richard E. Grant,Adventure Comedy Fantasy Horror,warlock,95.0,5.8,Julian Sands Lori Singer Richard E. Grant Steve Miner Adventure Comedy Fantasy Horror
241771.0,Gina Prince-Bythewood,Gugu Mbatha-Raw,Nate Parker,Minnie Driver,Romance Drama,beyond the lights,139.0,7.0,Gugu Mbatha-Raw Nate Parker Minnie Driver Gina Prince-Bythewood Romance Drama
34653.0,Tom Ford,Colin Firth,Julianne Moore,Nicholas Hoult,Drama Romance,a single man,463.0,7.3,Colin Firth Julianne Moore Nicholas Hoult Tom Ford Drama Romance
11051.0,Martin Scorsese,Willem Dafoe,Harvey Keitel,Barbara Hershey,Drama,the last temptation of christ,201.0,7.0,Willem Dafoe Harvey Keitel Barbara Hershey Martin Scorsese Drama
14578.0,Michael Corrente,Shawn Hatosy,Amy Smart,Alec Baldwin,Romance Comedy Drama,outside providence,30.0,5.6,Shawn Hatosy Amy Smart Alec Baldwin Michael Corrente Romance Comedy Drama
57825.0,Gurinder Chadha,Aishwarya Rai Bachchan,Martin Henderson,Naveen Andrews,Drama Comedy Music Romance,bride & prejudice,110.0,6.5,Aishwarya Rai Bachchan Martin Henderson Naveen Andrews Gurinder Chadha Drama Comedy Music Romance
9555.0,Phillip Noyce,Everlyn Sampi,Tianna Sansbury,Laura Monaghan,Adventure Drama Action History,rabbit-proof fence,84.0,6.8,Everlyn Sampi Tianna Sansbury Laura Monaghan Phillip Noyce Adventure Drama Action History
15581.0,Don Michael Paul,Mick Partridge,Big Boi,Sherri Shepherd,Comedy,who's your caddy?,18.0,3.8,Mick Partridge Big Boi Sherri Shepherd Don Michael Paul Comedy
13006.0,Tony Maylam,Rutger Hauer,Kim Cattrall,Michael J. Pollard,Thriller Action Horror Sci-Fi Crime,split second,63.0,5.7,Rutger Hauer Kim Cattrall Michael J. Pollard Tony Maylam Thriller Action Horror Sci-Fi Crime
16651.0,Mitch Davis,Christopher Gorham,Anne Hathaway,Joe Folau,Action Adventure Drama Family,the other side of heaven,14.0,6.7,Christopher Gorham Anne Hathaway Joe Folau Mitch Davis Action Adventure Drama Family
4251.0,Yash Chopra,Shah Rukh Khan,Preity Zinta,Rani Mukerji,Drama Romance,veer-zaara,64.0,7.4,Shah Rukh Khan Preity Zinta Rani Mukerji Yash Chopra Drama Romance
12400.0,David Mamet,Chiwetel Ejiofor,Tim Allen,Alice Braga,Drama,redbelt,76.0,6.4,Chiwetel Ejiofor Tim Allen Alice Braga David Mamet Drama
39053.0,Jay Duplass Mark Duplass,John C. Reilly,Jonah Hill,Marisa Tomei,Comedy Drama Romance,cyrus,133.0,6.1,John C. Reilly Jonah Hill Marisa Tomei Jay Duplass Mark Duplass Comedy Drama Romance
104896.0,Kevin Brodie,Jack Warden,Jeremy James Kissner,Jesse James,Drama Family,a dog of flanders,6.0,6.4,Jack Warden Jeremy James Kissner Jesse James Kevin Brodie Drama Family
14112.0,Paul Schrader,Greg Kinnear,Willem Dafoe,Rita Wilson,Drama Crime,auto focus,56.0,6.1,Greg Kinnear Willem Dafoe Rita Wilson Paul Schrader Drama Crime
12271.0,George Hickenlooper,Sienna Miller,Guy Pearce,Hayden Christensen,Drama,factory girl,81.0,6.2,Sienna Miller Guy Pearce Hayden Christensen George Hickenlooper Drama
71859.0,Lynne Ramsay,John C. Reilly,Tilda Swinton,Ezra Miller,Drama Thriller,we need to talk about kevin,677.0,7.4,John C. Reilly Tilda Swinton Ezra Miller Lynne Ramsay Drama Thriller
226354.0,John Stephenson,Hans Matheson,Samantha Barks,Lesley Manville,Drama Family,the christmas candle,8.0,5.8,Hans Matheson Samantha Barks Lesley Manville John Stephenson Drama Family
48620.0,Tim Chambers,Carla Gugino,Ellen Burstyn,Marley Shelton,Action Drama,the mighty macs,15.0,5.0,Carla Gugino Ellen Burstyn Marley Shelton Tim Chambers Action Drama
33676.0,Curtis Hanson,Tom Cruise,Jackie Earle Haley,John Stockwell,Comedy,losin' it,31.0,4.5,Tom Cruise Jackie Earle Haley John Stockwell Curtis Hanson Comedy
37080.0,Rodrigo García,Naomi Watts,Samuel L. Jackson,Annette Bening,Drama Romance,mother and child,46.0,6.7,Naomi Watts Samuel L. Jackson Annette Bening Rodrigo García Drama Romance
25388.0,Dick Richards,Gene Hackman,Terence Hill,Catherine Deneuve,Action Adventure Drama War,march or die,16.0,6.2,Gene Hackman Terence Hill Catherine Deneuve Dick Richards Action Adventure Drama War
11687.0,Jean-Marie Poiré,Jean Reno,Valérie Lemercier,Christian Clavier,Fantasy Comedy Sci-Fi,the visitors,420.0,7.1,Jean Reno Valérie Lemercier Christian Clavier Jean-Marie Poiré Fantasy Comedy Sci-Fi
39210.0,Sofia Coppola,Stephen Dorff,Chris Pontius,Erin Wasson,Comedy Drama,somewhere,208.0,6.0,Stephen Dorff Chris Pontius Erin Wasson Sofia Coppola Comedy Drama
30128.0,Bob Gosse,Matt Czuchry,Jesse Bradford,Marika Dominczyk,Comedy Drama,i hope they serve beer in hell,20.0,5.7,Matt Czuchry Jesse Bradford Marika Dominczyk Bob Gosse Comedy Drama
31535.0,Alex Zamm,Scott 'Carrot Top' Thompson,Courtney Thorne-Smith,Larry Miller,Comedy,chairman of the board,13.0,2.7,Scott 'Carrot Top' Thompson Courtney Thorne-Smith Larry Miller Alex Zamm Comedy
44835.0,Spencer Susser,Joseph Gordon-Levitt,Natalie Portman,Rainn Wilson,Drama,hesher,212.0,6.7,Joseph Gordon-Levitt Natalie Portman Rainn Wilson Spencer Susser Drama
192134.0,Richard Shepard,Jude Law,Demián Bichir,Richard E. Grant,Comedy Crime Drama,dom hemingway,212.0,5.8,Jude Law Demián Bichir Richard E. Grant Richard Shepard Comedy Crime Drama
24985.0,Thaddeus O'Sullivan,Helena Bonham Carter,Olivia Williams,Paul Bettany,Drama Romance,the heart of me,5.0,7.7,Helena Bonham Carter Olivia Williams Paul Bettany Thaddeus O'Sullivan Drama Romance
306745.0,Peter Sollett,Julianne Moore,Ellen Page,Steve Carell,Romance Drama,freeheld,164.0,7.1,Julianne Moore Ellen Page Steve Carell Peter Sollett Romance Drama
47088.0,Shari Springer Berman Robert Pulcini,Kevin Kline,Paul Dano,Katie Holmes,Comedy,the extra man,29.0,5.9,Kevin Kline Paul Dano Katie Holmes Shari Springer Berman Robert Pulcini Comedy
110402.0,Aleksey German,Leonid Yarmolnik,Yuriy Tsurilo,Natalya Moteva,Drama Sci-Fi,hard to be a god,41.0,6.7,Leonid Yarmolnik Yuriy Tsurilo Natalya Moteva Aleksey German Drama Sci-Fi
27004.0,Stephen Milburn Anderson,Sean Bean,Chris Hemsworth,Victoria Profeta,Crime Thriller Comedy,ca$h,73.0,6.0,Sean Bean Chris Hemsworth Victoria Profeta Stephen Milburn Anderson Crime Thriller Comedy
15013.0,Richard E. Grant,Gabriel Byrne,Emily Watson,Julie Walters,Drama,wah-wah,8.0,6.3,Gabriel Byrne Emily Watson Julie Walters Richard E. Grant Drama
8374.0,Troy Duffy,Willem Dafoe,Norman Reedus,Sean Patrick Flanery,Action Thriller Crime,the boondock saints,837.0,7.2,Willem Dafoe Norman Reedus Sean Patrick Flanery Troy Duffy Action Thriller Crime
78381.0,Francis Ford Coppola,Val Kilmer,Bruce Dern,Ben Chaplin,Horror Thriller,twixt,85.0,5.0,Val Kilmer Bruce Dern Ben Chaplin Francis Ford Coppola Horror Thriller
164372.0,Vladlen Barbe Maksim Sveshnikov,Ivan Okhlobystin,Dmitriy Nagiev,Lyudmila Artemeva,Animation Fantasy,the snow queen,47.0,5.1,Ivan Okhlobystin Dmitriy Nagiev Lyudmila Artemeva Vladlen Barbe Maksim Sveshnikov Animation Fantasy
8879.0,Clint Eastwood,Clint Eastwood,Michael Moriarty,Carrie Snodgress,Romance Western,pale rider,251.0,7.0,Clint Eastwood Michael Moriarty Carrie Snodgress Clint Eastwood Romance Western
13001.0,Robert C. Cooper,Ben Browder,Amanda Tapping,Christopher Judge,Adventure Sci-Fi,stargate: the ark of truth,140.0,6.9,Ben Browder Amanda Tapping Christopher Judge Robert C. Cooper Adventure Sci-Fi
9571.0,Richard Linklater,Jason London,Rory Cochrane,Wiley Wiggins,Comedy Drama,dazed and confused,583.0,7.4,Jason London Rory Cochrane Wiley Wiggins Richard Linklater Comedy Drama
13649.0,Kenny Ortega,Zac Efron,Vanessa Hudgens,Ashley Tisdale,Comedy Drama Family Music,high school musical 2,843.0,6.1,Zac Efron Vanessa Hudgens Ashley Tisdale Kenny Ortega Comedy Drama Family Music
325373.0,Kim Nguyen,Dane DeHaan,Tatiana Maslany,Gordon Pinsent,Drama Romance,two lovers and a bear,27.0,6.8,Dane DeHaan Tatiana Maslany Gordon Pinsent Kim Nguyen Drama Romance
334527.0,Jackie Earle Haley,Dan Stevens,John Travolta,Michael Pitt,Thriller Crime Drama,criminal activities,110.0,5.8,Dan Stevens John Travolta Michael Pitt Jackie Earle Haley Thriller Crime Drama
2211.0,Max Färberböck,Maria Schrader,Juliane Köhler,Johanna Wokalek,Drama History Romance,aimee & jaguar,20.0,6.3,Maria Schrader Juliane Köhler Johanna Wokalek Max Färberböck Drama History Romance
13919.0,Arie Posin,Jamie Bell,Camilla Belle,Justin Chatwin,Comedy Drama,the chumscrubber,62.0,6.7,Jamie Bell Camilla Belle Justin Chatwin Arie Posin Comedy Drama
14576.0,Damian Nieman,Stuart Townsend,Gabriel Byrne,Thandie Newton,Action Thriller Crime,shade,73.0,6.1,Stuart Townsend Gabriel Byrne Thandie Newton Damian Nieman Action Thriller Crime
82505.0,Mark Tonderai,Jennifer Lawrence,Max Thieriot,Elisabeth Shue,Horror Thriller,house at the end of the street,555.0,5.6,Jennifer Lawrence Max Thieriot Elisabeth Shue Mark Tonderai Horror Thriller
46738.0,Denis Villeneuve,Lubna Azabal,Mélissa Désormeaux-Poulin,Maxim Gaudette,Drama War Mystery,incendies,479.0,7.9,Lubna Azabal Mélissa Désormeaux-Poulin Maxim Gaudette Denis Villeneuve Drama War Mystery
38970.0,Gabriele Muccino,Fabrizio Bentivoglio,Laura Morante,Monica Bellucci,Drama Comedy Romance,"remember me, my love",44.0,5.8,Fabrizio Bentivoglio Laura Morante Monica Bellucci Gabriele Muccino Drama Comedy Romance
41009.0,Ian Fitzgibbon,Cillian Murphy,Brendan Gleeson,Jim Broadbent,Action Comedy Crime Drama,perrier’s bounty,24.0,5.1,Cillian Murphy Brendan Gleeson Jim Broadbent Ian Fitzgibbon Action Comedy Crime Drama
7347.0,José Padilha,Wagner Moura,Caio Junqueira,André Ramiro,Drama Action Crime,elite squad,504.0,7.8,Wagner Moura Caio Junqueira André Ramiro José Padilha Drama Action Crime
250546.0,John R. Leonetti,Annabelle Wallis,Ward Horton,Tony Amendola,Horror,annabelle,1517.0,5.6,Annabelle Wallis Ward Horton Tony Amendola John R. Leonetti Horror
38415.0,Rachel Perkins,Rocky McKenzie,Geoffrey Rush,Jessica Mauboy,Comedy Drama Foreign Romance,bran nue dae,6.0,5.2,Rocky McKenzie Geoffrey Rush Jessica Mauboy Rachel Perkins Comedy Drama Foreign Romance
650.0,John Singleton,Laurence Fishburne,Cuba Gooding Jr.,Ice Cube,Crime Drama,boyz n the hood,364.0,7.4,Laurence Fishburne Cuba Gooding Jr. Ice Cube John Singleton Crime Drama
16620.0,Luis Valdez,Lou Diamond Phillips,Danielle von Zerneck,Elizabeth Peña,Drama Music,la bamba,116.0,6.8,Lou Diamond Phillips Danielle von Zerneck Elizabeth Peña Luis Valdez Drama Music
25113.0,Alan Alda,Alan Alda,Carol Burnett,Len Cariou,Comedy Drama Romance,the four seasons,16.0,6.3,Alan Alda Carol Burnett Len Cariou Alan Alda Comedy Drama Romance
11033.0,Brian De Palma,Michael Caine,Angie Dickinson,Nancy Allen,Horror Mystery Thriller,dressed to kill,157.0,6.8,Michael Caine Angie Dickinson Nancy Allen Brian De Palma Horror Mystery Thriller
34723.0,Stephen Sommers,Elijah Wood,Courtney B. Vance,Robbie Coltrane,Action Adventure Drama Family,the adventures of huck finn,42.0,6.2,Elijah Wood Courtney B. Vance Robbie Coltrane Stephen Sommers Action Adventure Drama Family
9430.0,Doug Liman,Sarah Polley,Katie Holmes,Jay Mohr,Crime Comedy Thriller,go,196.0,7.0,Sarah Polley Katie Holmes Jay Mohr Doug Liman Crime Comedy Thriller
8998.0,Nicole Holofcener,Catherine Keener,Jason Isaacs,Timm Sharp,Comedy Drama Romance,friends with money,128.0,5.1,Catherine Keener Jason Isaacs Timm Sharp Nicole Holofcener Comedy Drama Romance
10514.0,Robert Wise,Arthur Hill,David Wayne,James Olson,Sci-Fi Thriller,the andromeda strain,190.0,7.0,Arthur Hill David Wayne James Olson Robert Wise Sci-Fi Thriller
10496.0,Louis Morneau,Lou Diamond Phillips,Dina Meyer,Bob Gunton,Horror Thriller,bats,35.0,4.1,Lou Diamond Phillips Dina Meyer Bob Gunton Louis Morneau Horror Thriller
1591.0,Caroline Link,Juliane Köhler,Merab Ninidze,Sidede Onyulo,Drama,nowhere in africa,32.0,7.0,Juliane Köhler Merab Ninidze Sidede Onyulo Caroline Link Drama
76025.0,Steve McQueen,Michael Fassbender,Carey Mulligan,James Badge Dale,Drama,shame,875.0,7.0,Michael Fassbender Carey Mulligan James Badge Dale Steve McQueen Drama
4836.0,Matthew Vaughn,Daniel Craig,Tom Hardy,Colm Meaney,Drama Thriller Crime,layer cake,559.0,7.0,Daniel Craig Tom Hardy Colm Meaney Matthew Vaughn Drama Thriller Crime
14631.0,Sterling Van Wagenen,Sam Hennings,Brenda Strong,Eric Johnson,Drama,the work and the glory ii: american zion,6.0,8.0,Sam Hennings Brenda Strong Eric Johnson Sterling Van Wagenen Drama
87499.0,Zal Batmanglij,Brit Marling,Alexander Skarsgård,Ellen Page,Drama Thriller,the east,305.0,6.5,Brit Marling Alexander Skarsgård Ellen Page Zal Batmanglij Drama Thriller
18923.0,Michael Mayer,Colin Farrell,Dallas Roberts,Robin Wright,Romance Drama,a home at the end of the world,45.0,6.8,Colin Farrell Dallas Roberts Robin Wright Michael Mayer Romance Drama
26665.0,Hans Petter Moland,Stellan Skarsgård,Lena Headey,Ian Hart,Drama Comedy Foreign,aberdeen,6.0,7.0,Stellan Skarsgård Lena Headey Ian Hart Hans Petter Moland Drama Comedy Foreign
28089.0,Oren Moverman,Ben Foster,Woody Harrelson,Jena Malone,Drama History,the messenger,119.0,7.1,Ben Foster Woody Harrelson Jena Malone Oren Moverman Drama History
62255.0,Ian Sharp,Ray Winstone,Temuera Morrison,Andy Anderson,Action Drama Thriller Adventure,tracker,16.0,6.0,Ray Winstone Temuera Morrison Andy Anderson Ian Sharp Action Drama Thriller Adventure
5708.0,Anton Corbijn,Sam Riley,Samantha Morton,Alexandra Maria Lara,Drama,control,200.0,7.5,Sam Riley Samantha Morton Alexandra Maria Lara Anton Corbijn Drama
218.0,James Cameron,Arnold Schwarzenegger,Michael Biehn,Linda Hamilton,Action Thriller Sci-Fi,the terminator,4128.0,7.3,Arnold Schwarzenegger Michael Biehn Linda Hamilton James Cameron Action Thriller Sci-Fi
338.0,Wolfgang Becker,Daniel Brühl,Katrin Sass,Chulpan Khamatova,Comedy Drama Romance,"good bye, lenin!",586.0,7.4,Daniel Brühl Katrin Sass Chulpan Khamatova Wolfgang Becker Comedy Drama Romance
21641.0,Tom Hooper,Michael Sheen,Timothy Spall,Colm Meaney,Drama,the damned united,152.0,7.2,Michael Sheen Timothy Spall Colm Meaney Tom Hooper Drama
10925.0,Dan O'Bannon,Clu Gulager,James Karen,Don Calfa,Comedy Horror,the return of the living dead,267.0,7.3,Clu Gulager James Karen Don Calfa Dan O'Bannon Comedy Horror
2293.0,Kevin Smith,Jason Lee,Jeremy London,Shannen Doherty,Romance Comedy,mallrats,392.0,6.8,Jason Lee Jeremy London Shannen Doherty Kevin Smith Romance Comedy
621.0,Randal Kleiser,John Travolta,Olivia Newton-John,Stockard Channing,Romance,grease,1581.0,7.2,John Travolta Olivia Newton-John Stockard Channing Randal Kleiser Romance
792.0,Oliver Stone,Tom Berenger,Charlie Sheen,Willem Dafoe,Drama War Action,platoon,1205.0,7.5,Tom Berenger Charlie Sheen Willem Dafoe Oliver Stone Drama War Action
1777.0,Michael Moore,Robert De Niro,Michael Moore,George W. Bush,Documentary,fahrenheit 9/11,397.0,6.8,Robert De Niro Michael Moore George W. Bush Michael Moore Documentary
642.0,George Roy Hill,Paul Newman,Robert Redford,Katharine Ross,History Drama Western Crime,butch cassidy and the sundance kid,650.0,7.4,Paul Newman Robert Redford Katharine Ross George Roy Hill History Drama Western Crime
433.0,Robert Stevenson,Julie Andrews,Dick Van Dyke,David Tomlinson,Comedy Family Fantasy,mary poppins,1183.0,7.4,Julie Andrews Dick Van Dyke David Tomlinson Robert Stevenson Comedy Family Fantasy
