id,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,vote_count,vote_average,comb
11065,Tim Blake Nelson,Mekhi Phifer,Josh Hartnett,Andrew Keegan,Drama Romance Thriller,o,75,5.8,Mekhi Phifer Josh Hartnett Andrew Keegan Tim Blake Nelson Drama Romance Thriller
13888,William A. Graham,Milla Jovovich,Brian Krause,Lisa Pelikan,Drama Adventure Romance,return to the blue lagoon,153,5.1,Milla Jovovich Brian Krause Lisa Pelikan William A. Graham Drama Adventure Romance
42345,Martin Ritt,Sean Connery,Samantha Eggar,Richard Harris,Drama History,the molly maguires,16,5.9,Sean Connery Samantha Eggar Richard Harris Martin Ritt Drama History
13994,John Turturro,James Gandolfini,Susan Sarandon,Kate Winslet,Comedy Music Romance,romance & cigarettes,33,6,James Gandolfini Susan Sarandon Kate Winslet John Turturro Comedy Music Romance
1590,Agnieszka Holland,Ed Harris,Diane Kruger,Matthew Goode,Drama,copying beethoven,42,6.2,Ed Harris Diane Kruger Matthew Goode Agnieszka Holland Drama
62728,Rowan Joffe,Andy Serkis,Helen Mirren,John Hurt,Drama Thriller Crime,brighton rock,35,5.6,Andy Serkis Helen Mirren John Hurt Rowan Joffe Drama Thriller Crime
11917,David Hackl,Tobin Bell,Costas Mandylor,Scott Patterson,Horror Thriller Crime,saw v,820,5.9,Tobin Bell Costas Mandylor Scott Patterson David Hackl Horror Thriller Crime
45138,Giuliano Montaldo,John Cassavetes,Britt Ekland,Peter Falk,Drama Action Thriller Crime Foreign,machine gun mccain,6,7.3,John Cassavetes Britt Ekland Peter Falk Giuliano Montaldo Drama Action Thriller Crime Foreign
80271,Lisa Azuelos,Miley Cyrus,Demi Moore,Douglas Booth,Drama Comedy Romance,lol,881,5.9,Miley Cyrus Demi Moore Douglas Booth Lisa Azuelos Drama Comedy Romance
4657,Ray Lawrence,Laura Linney,Gabriel Byrne,Deborra-Lee Furness,Crime Drama Mystery Thriller,jindabyne,25,5.7,Laura Linney Gabriel Byrne Deborra-Lee Furness Ray Lawrence Crime Drama Mystery Thriller
14395,Karan Johar,Shah Rukh Khan,Rani Mukerji,Preity Zinta,Drama Romance,kabhi alvida naa kehna,42,6.1,Shah Rukh Khan Rani Mukerji Preity Zinta Karan Johar Drama Romance
24137,Oliver Parker,Cate Blanchett,Minnie Driver,Rupert Everett,Drama Comedy Romance,an ideal husband,46,6.3,Cate Blanchett Minnie Driver Rupert Everett Oliver Parker Drama Comedy Romance
190847,Ruairi Robinson,Liev Schreiber,Romola Garai,Elias Koteas,Sci-Fi Thriller Horror,the last days on mars,302,5.2,Liev Schreiber Romola Garai Elias Koteas Ruairi Robinson Sci-Fi Thriller Horror
11056,Jaume Balagueró,Anna Paquin,Lena Olin,Iain Glen,Horror,darkness,112,5.6,Anna Paquin Lena Olin Iain Glen Jaume Balagueró Horror
62,Stanley Kubrick,Keir Dullea,Gary Lockwood,William Sylvester,Sci-Fi Mystery Adventure,2001: a space odyssey,2998,7.9,Keir Dullea Gary Lockwood William Sylvester Stanley Kubrick Sci-Fi Mystery Adventure
601,Steven Spielberg,Henry Thomas,Drew Barrymore,Robert MacNaughton,Sci-Fi Adventure Family Fantasy,e.t. the extra-terrestrial,3269,7.3,Henry Thomas Drew Barrymore Robert MacNaughton Steven Spielberg Sci-Fi Adventure Family Fantasy
13067,Jon Kasdan,Meg Ryan,Kristen Stewart,Adam Brody,Romance Comedy Drama,in the land of women,160,5.8,Meg Ryan Kristen Stewart Adam Brody Jon Kasdan Romance Comedy Drama
25379,Léa Pool,Marc Donato,Pascale Bussières,William Hurt,Adventure Drama Family,the blue butterfly,6,6.8,Marc Donato Pascale Bussières William Hurt Léa Pool Adventure Drama Family
88641,Floyd Mutrux,Dermot Mulroney,Ricky Schroder,Kelli Williams,Drama Comedy,there goes my baby,2,8.5,Dermot Mulroney Ricky Schroder Kelli Williams Floyd Mutrux Drama Comedy
58051,Sajid Khan,Akshay Kumar,Ritesh Deshmukh,Deepika Padukone,Drama Comedy Romance Foreign,housefull,29,5.2,Akshay Kumar Ritesh Deshmukh Deepika Padukone Sajid Khan Drama Comedy Romance Foreign
14877,Christopher Cain,Jon Voight,Tamara Hope,Trent Ford,Drama Action History Western Romance,september dawn,16,5,Jon Voight Tamara Hope Trent Ford Christopher Cain Drama Action History Western Romance
96399,Dean Wright,Eva Longoria,Andy García,Oscar Isaac,History Drama,for greater glory - the true story of cristiada,35,6.4,Eva Longoria Andy García Oscar Isaac Dean Wright History Drama
304410,Eric Lartigau,Louane Emera,Karin Viard,François Damiens,Comedy Drama Music,the bélier family,766,7,Louane Emera Karin Viard François Damiens Eric Lartigau Comedy Drama Music
489,Gus Van Sant,Robin Williams,Matt Damon,Ben Affleck,Drama,good will hunting,2811,7.9,Robin Williams Matt Damon Ben Affleck Gus Van Sant Drama
373314,Shintaro Shimosawa,Josh Duhamel,Alice Eve,Malin Åkerman,Drama Thriller,misconduct,149,5.3,Josh Duhamel Alice Eve Malin Åkerman Shintaro Shimosawa Drama Thriller
214,Darren Lynn Bousman,Tobin Bell,Shawnee Smith,Angus Macfadyen,Horror Thriller Crime,saw iii,1071,6.1,Tobin Bell Shawnee Smith Angus Macfadyen Darren Lynn Bousman Horror Thriller Crime
10890,Ivan Reitman,Bill Murray,Harold Ramis,Warren Oates,Action Comedy,stripes,249,6.5,Bill Murray Harold Ramis Warren Oates Ivan Reitman Action Comedy
1588,Peyton Reed,Kirsten Dunst,Jesse Bradford,Eliza Dushku,Comedy,bring it on,568,5.8,Kirsten Dunst Jesse Bradford Eliza Dushku Peyton Reed Comedy
316727,James DeMonaco,Elizabeth Mitchell,Frank Grillo,Mykelti Williamson,Action Horror Thriller,the purge: election year,1306,6.1,Elizabeth Mitchell Frank Grillo Mykelti Williamson James DeMonaco Action Horror Thriller
10314,Robert Iscove,Freddie Prinze Jr.,Rachael Leigh Cook,Matthew Lillard,Comedy Romance,she's all that,418,5.7,Freddie Prinze Jr. Rachael Leigh Cook Matthew Lillard Robert Iscove Comedy Romance
663,Darren Lynn Bousman,Tobin Bell,Scott Patterson,Costas Mandylor,Horror Thriller Crime,saw iv,903,5.9,Tobin Bell Scott Patterson Costas Mandylor Darren Lynn Bousman Horror Thriller Crime
11804,Geoffrey Sax,Michael Keaton,Chandra West,Deborah Kara Unger,Drama Horror Thriller,white noise,261,5.6,Michael Keaton Chandra West Deborah Kara Unger Geoffrey Sax Drama Horror Thriller
16781,Tyler Perry,Tyler Perry,Blair Underwood,Lynn Whitfield,Drama Comedy Romance,madea's family reunion,77,6,Tyler Perry Blair Underwood Lynn Whitfield Tyler Perry Drama Comedy Romance
11873,Martin Scorsese,Paul Newman,Tom Cruise,Mary Elizabeth Mastrantonio,Drama,the color of money,291,6.7,Paul Newman Tom Cruise Mary Elizabeth Mastrantonio Martin Scorsese Drama
9289,Bernhard Wicki Ken Annakin Andrew Marton,Eddie Albert,Paul Anka,Arletty,Action Drama History War,the longest day,234,7.2,Eddie Albert Paul Anka Arletty Bernhard Wicki Ken Annakin Andrew Marton Action Drama History War
10414,Stephen Herek,Emilio Estevez,Joss Ackland,Lane Smith,Comedy Family,the mighty ducks,198,6.4,Emilio Estevez Joss Ackland Lane Smith Stephen Herek Comedy Family
1970,Takashi Shimizu,Sarah Michelle Gellar,Jason Behr,Clea DuVall,Horror Mystery Thriller,the grudge,865,5.8,Sarah Michelle Gellar Jason Behr Clea DuVall Takashi Shimizu Horror Mystery Thriller
9614,Dennis Dugan,Adam Sandler,Ben Stiller,Christopher McDonald,Comedy,happy gilmore,755,6.5,Adam Sandler Ben Stiller Christopher McDonald Dennis Dugan Comedy
8922,Victor Salva,Gina Philips,Justin Long,Jonathan Breck,Horror Thriller,jeepers creepers,720,6.1,Gina Philips Justin Long Jonathan Breck Victor Salva Horror Thriller
1648,Stephen Herek,Keanu Reeves,Alex Winter,George Carlin,Adventure Comedy Sci-Fi,bill & ted's excellent adventure,454,6.7,Keanu Reeves Alex Winter George Carlin Stephen Herek Adventure Comedy Sci-Fi
17917,Carol Reed,Ron Moody,Shani Wallis,Oliver Reed,Drama Family Music,oliver!,103,7,Ron Moody Shani Wallis Oliver Reed Carol Reed Drama Family Music
74534,John Madden,Bill Nighy,Maggie Smith,Tom Wilkinson,Drama Comedy,the best exotic marigold hotel,459,6.9,Bill Nighy Maggie Smith Tom Wilkinson John Madden Drama Comedy
19405,Chuck Sheetz,Rickey D'Shon Collins,Jason Davis,Ashley Johnson,Sci-Fi Animation Comedy Family,recess: school's out,67,6.6,Rickey D'Shon Collins Jason Davis Ashley Johnson Chuck Sheetz Sci-Fi Animation Comedy Family
9355,George Miller George Ogilvie,Mel Gibson,Tina Turner,Bruce Spence,Action Adventure Sci-Fi,mad max beyond thunderdome,748,5.9,Mel Gibson Tina Turner Bruce Spence George Miller George Ogilvie Action Adventure Sci-Fi
10999,Mark L. Lester,Arnold Schwarzenegger,Rae Dawn Chong,Dan Hedaya,Action Adventure Thriller,commando,742,6.4,Arnold Schwarzenegger Rae Dawn Chong Dan Hedaya Mark L. Lester Action Adventure Thriller
321258,William Brent Bell,Lauren Cohan,Rupert Evans,James Russell,Horror Mystery Thriller,the boy,1102,5.8,Lauren Cohan Rupert Evans James Russell William Brent Bell Horror Mystery Thriller
44040,John Erick Dowdle,Chris Messina,Jacob Vargas,Bojana Novaković,Horror Mystery Thriller,devil,816,5.8,Chris Messina Jacob Vargas Bojana Novaković John Erick Dowdle Horror Mystery Thriller
10426,Marcus Raboy,Ice Cube,Mike Epps,John Witherspoon,Comedy,friday after next,100,6,Ice Cube Mike Epps John Witherspoon Marcus Raboy Comedy
280092,Leigh Whannell,Dermot Mulroney,Stefanie Scott,Lin Shaye,Drama Horror Thriller,insidious: chapter 3,983,6.2,Dermot Mulroney Stefanie Scott Lin Shaye Leigh Whannell Drama Horror Thriller
13938,Michael Schultz,Taimak,Julius Carry,Vanity,Action Adventure Comedy,the last dragon,69,6.4,Taimak Julius Carry Vanity Michael Schultz Action Adventure Comedy
10163,Brett Leonard,Jeff Fahey,Pierce Brosnan,Jenny Wright,Horror Thriller Sci-Fi,the lawnmower man,197,5.4,Jeff Fahey Pierce Brosnan Jenny Wright Brett Leonard Horror Thriller Sci-Fi
12182,Peter Sollett,Michael Cera,Kat Dennings,Aaron Yoo,Comedy Music Romance,nick and norah's infinite playlist,379,6.4,Michael Cera Kat Dennings Aaron Yoo Peter Sollett Comedy Music Romance
1832,Kevin Smith,Ben Affleck,Matt Damon,Linda Fiorentino,Fantasy Comedy Adventure,dogma,823,6.8,Ben Affleck Matt Damon Linda Fiorentino Kevin Smith Fantasy Comedy Adventure
9034,Bob Dolman,Goldie Hawn,Susan Sarandon,Geoffrey Rush,Comedy Drama,the banger sisters,62,5.5,Goldie Hawn Susan Sarandon Geoffrey Rush Bob Dolman Comedy Drama
15301,Steven Spielberg Joe Dante John Landis George Miller,Albert Brooks,Vic Morrow,John Larroquette,Drama Fantasy Horror Sci-Fi Thriller,twilight zone: the movie,161,6.2,Albert Brooks Vic Morrow John Larroquette Steven Spielberg Joe Dante John Landis George Miller Drama Fantasy Horror Sci-Fi Thriller
10135,Rowdy Herrington,Patrick Swayze,Kelly Lynch,Sam Elliott,Action Thriller,road house,252,6.3,Patrick Swayze Kelly Lynch Sam Elliott Rowdy Herrington Action Thriller
26352,Keenen Ivory Wayans,Keenen Ivory Wayans,Charles S. Dutton,Jada Pinkett Smith,Action Comedy Crime,a low down dirty shame,31,6,Keenen Ivory Wayans Charles S. Dutton Jada Pinkett Smith Keenen Ivory Wayans Action Comedy Crime
20616,John Polson,Jesse Bradford,Erika Christensen,Shiri Appleby,Drama Thriller,swimfan,70,5,Jesse Bradford Erika Christensen Shiri Appleby John Polson Drama Thriller
9794,Greg Coolidge,Dane Cook,Jessica Simpson,Dax Shepard,Comedy Romance,employee of the month,153,5.3,Dane Cook Jessica Simpson Dax Shepard Greg Coolidge Comedy Romance
15037,Harry Elfont Deborah Kaplan,Jennifer Love Hewitt,Ethan Embry,Charlie Korsmo,Comedy Drama Romance,can't hardly wait,122,6.1,Jennifer Love Hewitt Ethan Embry Charlie Korsmo Harry Elfont Deborah Kaplan Comedy Drama Romance
227,Francis Ford Coppola,Matt Dillon,Ralph Macchio,C. Thomas Howell,Crime Drama,the outsiders,291,6.9,Matt Dillon Ralph Macchio C. Thomas Howell Francis Ford Coppola Crime Drama
294272,David Lowery,Bryce Dallas Howard,Oakes Fegley,Wes Bentley,Adventure Family Fantasy,pete's dragon,679,6.2,Bryce Dallas Howard Oakes Fegley Wes Bentley David Lowery Adventure Family Fantasy
11336,David Cronenberg,Christopher Walken,Brooke Adams,Tom Skerritt,Horror Sci-Fi Thriller,the dead zone,311,6.9,Christopher Walken Brooke Adams Tom Skerritt David Cronenberg Horror Sci-Fi Thriller
283445,Ciaran Foy,Shannyn Sossamon,James Ransone,Robert Daniel Sloan,Horror,sinister 2,581,5.4,Shannyn Sossamon James Ransone Robert Daniel Sloan Ciaran Foy Horror
88036,Salim Akil,Whitney Houston,Cee Lo Green,Derek Luke,Drama Music,sparkle,36,5.8,Whitney Houston Cee Lo Green Derek Luke Salim Akil Drama Music
10984,Jamie Blanks,Denise Richards,David Boreanaz,Marley Shelton,Horror Thriller,valentine,114,5,Denise Richards David Boreanaz Marley Shelton Jamie Blanks Horror Thriller
22824,Olatunde Osunsanmi,Milla Jovovich,Will Patton,Hakeem Kae-Kazim,Mystery Sci-Fi Thriller,the fourth kind,441,5.8,Milla Jovovich Will Patton Hakeem Kae-Kazim Olatunde Osunsanmi Mystery Sci-Fi Thriller
9526,Robert Altman,Meryl Streep,Lindsay Lohan,Virginia Madsen,Drama Comedy Music,a prairie home companion,81,6.4,Meryl Streep Lindsay Lohan Virginia Madsen Robert Altman Drama Comedy Music
39349,Leon Ichaso,Wesley Snipes,Michael Wright,Donald Faison,Drama Action Thriller,sugar hill,13,5.2,Wesley Snipes Michael Wright Donald Faison Leon Ichaso Drama Action Thriller
15983,Joseph Zito,Chuck Norris,Richard Lynch,Melissa Prophet,Action Thriller,invasion u.s.a.,49,5.3,Chuck Norris Richard Lynch Melissa Prophet Joseph Zito Action Thriller
14544,Malcolm D. Lee,Nick Cannon,Shad Moss,Chi McBride,Comedy Drama Family,roll bounce,27,6.1,Nick Cannon Shad Moss Chi McBride Malcolm D. Lee Comedy Drama Family
11545,Wes Anderson,Jason Schwartzman,Olivia Williams,Bill Murray,Comedy Drama,rushmore,676,7.5,Jason Schwartzman Olivia Williams Bill Murray Wes Anderson Comedy Drama
42684,Colin Strause Greg Strause,Eric Balfour,Scottie Thompson,David Zayas,Sci-Fi,skyline,507,4.7,Eric Balfour Scottie Thompson David Zayas Colin Strause Greg Strause Sci-Fi
268238,John Madden,Dev Patel,Judi Dench,Richard Gere,Drama Comedy,the second best exotic marigold hotel,272,6.3,Dev Patel Judi Dench Richard Gere John Madden Drama Comedy
8359,Patricia Rozema,Abigail Breslin,Chris O'Donnell,Julia Ormond,Comedy Drama Family,kit kittredge: an american girl,34,6.4,Abigail Breslin Chris O'Donnell Julia Ormond Patricia Rozema Comedy Drama Family
15648,Mark Rosman,Hilary Duff,Heather Locklear,Chris Noth,Comedy Drama Family Romance,the perfect man,203,5.5,Hilary Duff Heather Locklear Chris Noth Mark Rosman Comedy Drama Family Romance
41823,Spike Lee,Denzel Washington,Spike Lee,Wesley Snipes,Drama Romance,mo' better blues,47,6.3,Denzel Washington Spike Lee Wesley Snipes Spike Lee Drama Romance
11891,Steve Oedekerk,Hui Lou Chen,Tad Horino,Steve Oedekerk,Action Comedy,kung pow: enter the fist,159,6.1,Hui Lou Chen Tad Horino Steve Oedekerk Steve Oedekerk Action Comedy
9362,Ron Underwood,Kevin Bacon,Fred Ward,Finn Carter,Action Horror,tremors,864,6.6,Kevin Bacon Fred Ward Finn Carter Ron Underwood Action Horror
9902,Rob Schmidt,Desmond Harrington,Eliza Dushku,Emmanuelle Chriqui,Horror Thriller,wrong turn,635,6,Desmond Harrington Eliza Dushku Emmanuelle Chriqui Rob Schmidt Horror Thriller
14729,Walter Hill,David Carradine,Keith Carradine,Robert Carradine,Western History,the long riders,50,6.6,David Carradine Keith Carradine Robert Carradine Walter Hill Western History
9455,James Foley,Mark Wahlberg,Chow Yun-fat,Byron Mann,Action Crime Mystery Thriller,the corruptor,57,6,Mark Wahlberg Chow Yun-fat Byron Mann James Foley Action Crime Mystery Thriller
103731,Jeff Nichols,Matthew McConaughey,Tye Sheridan,Jacob Lofland,Drama,mud,1068,7,Matthew McConaughey Tye Sheridan Jacob Lofland Jeff Nichols Drama
10090,Ben Garant,Lennie Loftin,Danny DeVito,Ben Garant,Action Adventure Comedy Crime,reno 911!: miami,72,5.6,Lennie Loftin Danny DeVito Ben Garant Ben Garant Action Adventure Comedy Crime
164558,Morgan Spurlock,Harry Styles,Niall Horan,Zayn Malik,Documentary Music,one direction: this is us,201,8,Harry Styles Niall Horan Zayn Malik Morgan Spurlock Documentary Music
19905,Neal Brennan,Jeremy Piven,Ving Rhames,James Brolin,Comedy,"the goods: live hard, sell hard",58,5.4,Jeremy Piven Ving Rhames James Brolin Neal Brennan Comedy
17710,Tuck Tucker,Spencer Klein,Francesca Smith,Jamil Walker Smith,Animation Family,hey arnold! the movie,62,5.6,Spencer Klein Francesca Smith Jamil Walker Smith Tuck Tucker Animation Family
75900,Simon Curtis,Michelle Williams,Eddie Redmayne,Kenneth Branagh,Drama,my week with marilyn,406,6.6,Michelle Williams Eddie Redmayne Kenneth Branagh Simon Curtis Drama
9515,Richard Shepard,Pierce Brosnan,Greg Kinnear,Hope Davis,Action Comedy Crime Drama Thriller,the matador,136,6.2,Pierce Brosnan Greg Kinnear Hope Davis Richard Shepard Action Comedy Crime Drama Thriller
27322,Theodore Witcher,Larenz Tate,Nia Long,Isaiah Washington,Comedy Drama Romance,love jones,12,8.1,Larenz Tate Nia Long Isaiah Washington Theodore Witcher Comedy Drama Romance
328425,Joel Edgerton,Jason Bateman,Rebecca Hall,Joel Edgerton,Thriller Mystery,the gift,1049,6.7,Jason Bateman Rebecca Hall Joel Edgerton Joel Edgerton Thriller Mystery
14120,Jim Hanon,Louie Leonardo,Chad Allen,Jack Guzman,Adventure Drama,end of the spear,15,6.1,Louie Leonardo Chad Allen Jack Guzman Jim Hanon Adventure Drama
10050,Tommy O'Haver,Kirsten Dunst,Ben Foster,Melissa Sagemiller,Comedy Romance,get over it,75,5.5,Kirsten Dunst Ben Foster Melissa Sagemiller Tommy O'Haver Comedy Romance
1542,Mike Judge,Ron Livingston,Jennifer Aniston,David Herman,Comedy Crime,office space,1050,7.4,Ron Livingston Jennifer Aniston David Herman Mike Judge Comedy Crime
10490,Michael Patrick Jann,Kirsten Dunst,Ellen Barkin,Denise Richards,Comedy,drop dead gorgeous,86,6.4,Kirsten Dunst Ellen Barkin Denise Richards Michael Patrick Jann Comedy
87093,Tim Burton,Amy Adams,Christoph Waltz,Krysten Ritter,Drama,big eyes,1196,6.8,Amy Adams Christoph Waltz Krysten Ritter Tim Burton Drama
10029,Peter Berg,Jon Favreau,Leland Orser,Cameron Diaz,Comedy Crime Thriller,very bad things,179,6.2,Jon Favreau Leland Orser Cameron Diaz Peter Berg Comedy Crime Thriller
9893,Joe Nussbaum,Alexa PenaVega,Mika Boorem,Jane Lynch,Comedy Family,sleepover,101,5.3,Alexa PenaVega Mika Boorem Jane Lynch Joe Nussbaum Comedy Family
11507,Brian De Palma,Craig Wasson,Melanie Griffith,Gregg Henry,Crime Mystery Horror Thriller,body double,137,6.4,Craig Wasson Melanie Griffith Gregg Henry Brian De Palma Crime Mystery Horror Thriller
37931,Jorma Taccone,Will Forte,Kristen Wiig,Val Kilmer,Action Adventure Comedy,macgruber,179,5.1,Will Forte Kristen Wiig Val Kilmer Jorma Taccone Action Adventure Comedy
3472,Stephen Frears,Chiwetel Ejiofor,Audrey Tautou,Sergi López,Crime Drama Thriller,dirty pretty things,131,6.8,Chiwetel Ejiofor Audrey Tautou Sergi López Stephen Frears Crime Drama Thriller
87818,Griffin Dunne Peter Farrelly Elizabeth Banks James Gunn Steven Brill Brett Ratner Steve Carr Rusty Cundieff James Duffy Patrik Forsberg Jonathan van Tulleken Will Graham,Anna Faris,Emma Stone,Halle Berry,Comedy,movie 43,797,4.4,Anna Faris Emma Stone Halle Berry Griffin Dunne Peter Farrelly Elizabeth Banks James Gunn Steven Brill Brett Ratner Steve Carr Rusty Cundieff James Duffy Patrik Forsberg Jonathan van Tulleken Will Graham Comedy
13160,Jeff Lowell,Eva Longoria,Jason Biggs,Lake Bell,Comedy,over her dead body,145,5.3,Eva Longoria Jason Biggs Lake Bell Jeff Lowell Comedy
88005,Lorene Scafaria,Steve Carell,Keira Knightley,Connie Britton,Comedy Drama Romance Sci-Fi,seeking a friend for the end of the world,700,6.3,Steve Carell Keira Knightley Connie Britton Lorene Scafaria Comedy Drama Romance Sci-Fi
52067,Miguel Arteta,Anne Heche,Ed Helms,Sigourney Weaver,Comedy,cedar rapids,135,5.9,Anne Heche Ed Helms Sigourney Weaver Miguel Arteta Comedy
73,Tony Kaye,Edward Norton,Edward Furlong,Beverly D'Angelo,Drama,american history x,3016,8.2,Edward Norton Edward Furlong Beverly D'Angelo Tony Kaye Drama
134597,Marcus Dunstan,Josh Stewart,Christopher McDonald,Emma Fitzpatrick,Horror Thriller,the collection,289,5.9,Josh Stewart Christopher McDonald Emma Fitzpatrick Marcus Dunstan Horror Thriller
24034,Timothy Bjorklund,Nathan Lane,Kelsey Grammer,Shaun Fleming,Animation Drama Family Music,teacher's pet,2,5.5,Nathan Lane Kelsey Grammer Shaun Fleming Timothy Bjorklund Animation Drama Family Music
14283,François Girard,Carlo Cecchi,Irene Grazioli,Anita Laurenzi,Drama Thriller Mystery Music Romance,the red violin,99,7.3,Carlo Cecchi Irene Grazioli Anita Laurenzi François Girard Drama Thriller Mystery Music Romance
404,David Lynch,Richard Farnsworth,Sissy Spacek,Jane Galloway Heitz,Drama,the straight story,306,7.7,Richard Farnsworth Sissy Spacek Jane Galloway Heitz David Lynch Drama
13201,Scott Kalvert,Stephen Dorff,Fairuza Balk,Brad Renfro,Action Crime Drama Romance,deuces wild,34,5.5,Stephen Dorff Fairuza Balk Brad Renfro Scott Kalvert Action Crime Drama Romance
209403,Jason Bateman,Jason Bateman,Kathryn Hahn,Rohan Chand,Comedy,bad words,334,6.4,Jason Bateman Kathryn Hahn Rohan Chand Jason Bateman Comedy
7942,David Schwimmer,Simon Pegg,Thandie Newton,Hank Azaria,Comedy Romance,"run, fatboy, run",238,6.2,Simon Pegg Thandie Newton Hank Azaria David Schwimmer Comedy Romance
73247,Allan Arkush,Andy Kaufman,Bernadette Peters,Randy Quaid,Comedy Romance Family,heartbeeps,6,3.8,Andy Kaufman Bernadette Peters Randy Quaid Allan Arkush Comedy Romance Family
253331,Mike Binder,Kevin Costner,Jillian Estell,Jennifer Ehle,Drama,black or white,115,6.5,Kevin Costner Jillian Estell Jennifer Ehle Mike Binder Drama
34043,Eric Bross,Lance Bass,Joey Fatone,Emmanuelle Chriqui,Comedy Family Romance,on the line,10,4.1,Lance Bass Joey Fatone Emmanuelle Chriqui Eric Bross Comedy Family Romance
9952,Werner Herzog,Christian Bale,Steve Zahn,Marshall Bell,Adventure Drama War,rescue dawn,336,6.9,Christian Bale Steve Zahn Marshall Bell Werner Herzog Adventure Drama War
256924,Dan Fogelman,Al Pacino,Annette Bening,Jennifer Garner,Comedy Drama Music,danny collins,183,6.6,Al Pacino Annette Bening Jennifer Garner Dan Fogelman Comedy Drama Music
82532,Jay Duplass Mark Duplass,Jason Segel,Ed Helms,Susan Sarandon,Drama Comedy,"jeff, who lives at home",217,6.1,Jason Segel Ed Helms Susan Sarandon Jay Duplass Mark Duplass Drama Comedy
41110,Luca Guadagnino,Tilda Swinton,Flavio Parenti,Edoardo Gabbriellini,Drama Romance,i am love,73,6.9,Tilda Swinton Flavio Parenti Edoardo Gabbriellini Luca Guadagnino Drama Romance
134371,John Putch,Samantha Mathis,Jason Beghe,Esai Morales,Drama Sci-Fi Mystery,atlas shrugged part ii,41,5.4,Samantha Mathis Jason Beghe Esai Morales John Putch Drama Sci-Fi Mystery
2088,Peter Medak,Gary Oldman,Lena Olin,Annabella Sciorra,Action Crime Drama Thriller,romeo is bleeding,36,5.7,Gary Oldman Lena Olin Annabella Sciorra Peter Medak Action Crime Drama Thriller
10388,Steven Soderbergh,Terence Stamp,Lesley Ann Warren,Luis Guzmán,Action Crime Drama Mystery Thriller,the limey,105,6.6,Terence Stamp Lesley Ann Warren Luis Guzmán Steven Soderbergh Action Crime Drama Mystery Thriller
1640,Paul Haggis,Sandra Bullock,Don Cheadle,Matt Dillon,Drama,crash,1149,7.2,Sandra Bullock Don Cheadle Matt Dillon Paul Haggis Drama
25520,Terence Davies,Gillian Anderson,Dan Aykroyd,Eleanor Bron,Drama Romance,the house of mirth,25,6.4,Gillian Anderson Dan Aykroyd Eleanor Bron Terence Davies Drama Romance
27342,Harley Cokeliss,Burt Reynolds,Cliff Robertson,Kenneth McMillan,Action Thriller,malone,15,6.8,Burt Reynolds Cliff Robertson Kenneth McMillan Harley Cokeliss Action Thriller
13689,Victor Salva,Scott Mechlowicz,Nick Nolte,Amy Smart,Drama Romance,peaceful warrior,90,7.3,Scott Mechlowicz Nick Nolte Amy Smart Victor Salva Drama Romance
67911,Tom Brady,Nick Swardson,Christina Ricci,Stephen Dorff,Comedy,bucky larson: born to be a star,51,4.4,Nick Swardson Christina Ricci Stephen Dorff Tom Brady Comedy
24664,Spike Lee,Damon Wayans,Savion Glover,Tommy Davidson,Comedy Drama,bamboozled,24,6.3,Damon Wayans Savion Glover Tommy Davidson Spike Lee Comedy Drama
329440,Jason Zada,Natalie Dormer,Taylor Kinney,Yukiyoshi Ozawa,Horror Thriller,the forest,448,4.8,Natalie Dormer Taylor Kinney Yukiyoshi Ozawa Jason Zada Horror Thriller
47890,Franklin J. Schaffner,Lesley-Anne Down,Frank Langella,Maurice Ronet,Adventure Mystery Thriller,sphinx,2,6,Lesley-Anne Down Frank Langella Maurice Ronet Franklin J. Schaffner Adventure Mystery Thriller
252512,Noah Baumbach,Ben Stiller,Naomi Watts,Adam Driver,Comedy Drama Mystery,while we're young,383,5.8,Ben Stiller Naomi Watts Adam Driver Noah Baumbach Comedy Drama Mystery
55720,Chris Weitz,Demián Bichir,José Julián,Chelsea Rendon,Drama,a better life,54,7,Demián Bichir José Julián Chelsea Rendon Chris Weitz Drama
9613,David Cronenberg,Ralph Fiennes,Miranda Richardson,Gabriel Byrne,Drama Mystery Thriller,spider,168,6.4,Ralph Fiennes Miranda Richardson Gabriel Byrne David Cronenberg Drama Mystery Thriller
29076,Eric Blakeney,Sandra Bullock,Liam Neeson,Oliver Platt,Action Comedy Romance Thriller,gun shy,24,5.4,Sandra Bullock Liam Neeson Oliver Platt Eric Blakeney Action Comedy Romance Thriller
29339,Douglas McGrath,Charlie Hunnam,Nathan Lane,Jim Broadbent,Adventure Drama Action Family,nicholas nickleby,49,6.8,Charlie Hunnam Nathan Lane Jim Broadbent Douglas McGrath Adventure Drama Action Family
68812,Ariel Vromen,Michael Shannon,Winona Ryder,Ray Liotta,Thriller Crime Drama,the iceman,365,6.4,Michael Shannon Winona Ryder Ray Liotta Ariel Vromen Thriller Crime Drama
32740,Rakesh Roshan,Hrithik Roshan,Naseeruddin Shah,Priyanka Chopra,Action Sci-Fi,krrish,46,5.5,Hrithik Roshan Naseeruddin Shah Priyanka Chopra Rakesh Roshan Action Sci-Fi
